month,drug_name,pack_size,concession_price_gbp,vmpp_code
2025-12-01,Febuxostat 80mg tablets,28.0,3.23,17030211000001103
2025-12-01,Fenofibrate micronised 267mg capsules,28.0,17.01,2957711000001104
2025-12-01,Fenofibrate micronised 67mg capsules,90.0,8.78,2956611000001106
2025-12-01,Fexofenadine 180mg tablets,30.0,3.05,1251611000001102
2025-12-01,Fluticasone 400microgram/unit dose nasal drops,30.0,23.68,41810911000001102
2025-12-01,Hydroxocobalamin 1mg/1ml solution for injection ampoules,5.0,10.53,2858311000001109
2025-12-01,Ibandronic acid 150mg tablets,1.0,18.4,9544811000001102
2025-12-01,Ibandronic acid 50mg tablets,28.0,23.95,7540011000001105
2025-12-01,Ibuprofen 600mg tablets,84.0,4.73,1069911000001105
2025-12-01,Indapamide 2.5mg tablets,28.0,3.05,1171411000001101
2025-12-01,Irbesartan 150mg tablets,28.0,1.68,1126711000001102
2025-12-01,Itraconazole 100mg capsules,15.0,5.35,1160611000001100
2025-12-01,Ivabradine 2.5mg tablets,56.0,43.72,35305511000001100
2025-12-01,Ivabradine 7.5mg tablets,56.0,2.93,9830111000001100
2025-12-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,7.01,970711000001102
2025-12-01,Lansoprazole 30mg orodispersible tablets,28.0,3.8,4041611000001101
2025-12-01,Latanoprost 50micrograms/ml eye drops,2.5,1.71,1075711000001101
2025-12-01,Lofepramine 70mg tablets,56.0,22.69,1279011000001106
2025-12-01,Mefenamic acid 500mg tablets,28.0,31.95,1241011000001106
2025-12-01,Mercaptopurine 50mg tablets,25.0,7.67,3832511000001108
2025-12-01,Methenamine hippurate 1g tablets,60.0,19.73,3691711000001108
2025-12-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,5.63,3382911000001109
2025-12-01,Mometasone 0.1% cream,100.0,11.96,1121511000001103
2025-12-01,Mometasone 0.1% cream,30.0,3.75,1242911000001104
2025-12-01,Naftidrofuryl 100mg capsules,84.0,9.97,1247411000001105
2025-12-01,Nefopam 30mg tablets,90.0,9.44,941211000001102
2025-12-01,Nizatidine 150mg capsules,30.0,65.48,945711000001106
2025-12-01,Olanzapine 10mg orodispersible tablets sugar free,28.0,4.19,19606911000001103
2025-12-01,Olanzapine 10mg tablets,28.0,1.96,1321711000001101
2025-12-01,Olanzapine 15mg tablets,28.0,1.9,1182311000001106
2025-12-01,Olanzapine 2.5mg tablets,28.0,1.02,1216111000001107
2025-12-01,Olanzapine 20mg orodispersible tablets sugar free,28.0,6.32,19607511000001107
2025-12-01,Olanzapine 20mg tablets,28.0,2.15,10878411000001108
2025-12-01,Olanzapine 5mg tablets,28.0,1.09,1236411000001107
2025-12-01,Olanzapine 7.5mg tablets,28.0,2.1,5433211000001104
2025-12-01,Oxazepam 10mg tablets,28.0,4.7,1217911000001108
2025-12-01,Oxazepam 15mg tablets,28.0,7.25,1202211000001104
2025-12-01,Oxybutynin 2.5mg tablets,56.0,2.13,1052811000001100
2025-12-01,Oxybutynin 5mg tablets,56.0,3.9,990211000001103
2025-12-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,7.31,2898011000001100
2025-12-01,Oxytetracycline 250mg tablets,28.0,25.19,3344811000001103
2025-12-01,Paracetamol 500mg effervescent tablets,100.0,5.65,34862611000001104
2025-12-01,Phenoxymethylpenicillin 250mg tablets,28.0,1.13,1140511000001108
2025-12-01,Pioglitazone 30mg tablets,28.0,3.01,1126211000001109
2025-12-01,Pramipexole 88microgram tablets,30.0,2.89,3663311000001108
2025-12-01,Procyclidine 5mg tablets,28.0,1.27,983011000001102
2025-12-01,Progesterone micronised 100mg capsules,30.0,2.94,11758811000001100
2025-12-01,Promethazine hydrochloride 25mg tablets,56.0,2.21,1152811000001105
2025-12-01,Propranolol 160mg modified-release capsules,28.0,5.9,1018511000001105
2025-12-01,Propranolol 40mg tablets,28.0,1.61,1122611000001105
2025-12-01,Propranolol 80mg modified-release capsules,28.0,5.1,1002511000001106
2025-12-01,Propranolol 80mg tablets,56.0,1.93,1243711000001109
2025-12-01,Pyridostigmine bromide 60mg tablets,200.0,15.79,1196311000001106
2025-12-01,Repaglinide 1mg tablets,90.0,31.73,945811000001103
2025-12-01,Risperidone 500microgram tablets,20.0,2.94,1310211000001108
2025-12-01,Sitagliptin 100mg/5ml oral solution sugar free,150.0,19.85,41204011000001104
2025-12-01,Sodium bicarbonate 500mg capsules,56.0,5.92,1289911000001104
2025-12-01,Sotalol 40mg tablets,28.0,1.2,1283411000001105
2025-12-01,Sotalol 80mg tablets,28.0,1.52,1197911000001105
2025-12-01,Sulfasalazine 500mg tablets,112.0,5.95,1146811000001108
2025-12-01,Sulpiride 200mg tablets,30.0,5.87,1305711000001109
2025-12-01,Sulpiride 400mg tablets,30.0,15.5,976711000001104
2025-12-01,Terbinafine 250mg tablets,14.0,1.46,1313611000001101
2025-12-01,Tibolone 2.5mg tablets,28.0,3.03,1205011000001104
2025-12-01,Timolol 0.25% eye drops,5.0,2.95,1122411000001107
2025-12-01,Timolol 0.5% eye drops,5.0,2.66,1020211000001103
2025-12-01,Tolterodine 1mg tablets,56.0,11.85,1010611000001106
2025-12-01,Tolterodine 2mg tablets,56.0,4.09,1287811000001101
2025-12-01,Tolterodine 4mg modified-release capsules,28.0,25.78,1305011000001107
2025-12-01,Trihexyphenidyl 2mg tablets,84.0,130.89,1323711000001100
2025-12-01,Trihexyphenidyl 5mg tablets,84.0,137.44,1050111000001108
2025-12-01,Trimethoprim 100mg tablets,28.0,4.29,986811000001104
2025-12-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,16.13,1315511000001101
2025-12-01,Valaciclovir 500mg tablets,10.0,14.72,1296511000001102
2025-12-01,Zolmitriptan 2.5mg orodispersible tablets sugar free,6.0,6.95,3640311000001105
2025-11-01,Alfuzosin 2.5mg tablets,60.0,6.8,3187411000001105
2025-11-01,Amiodarone 100mg tablets,28.0,4.3,1289211000001108
2025-11-01,Amiodarone 200mg tablets,28.0,5.99,1137911000001104
2025-11-01,Aripiprazole 2.5mg tablets,28.0,31.14,43971011000001104
2025-11-01,Betamethasone 500microgram soluble tablets sugar free,100.0,46.65,3694711000001106
2025-11-01,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,30.0,9.9,23296111000001103
2025-11-01,Bumetanide 1mg tablets,28.0,2.56,979611000001100
2025-11-01,Carbocisteine 250mg/5ml oral solution,300.0,4.25,3328911000001103
2025-11-01,Carbocisteine 375mg capsules,120.0,2.95,9757411000001106
2025-11-01,Ciprofloxacin 500mg tablets,10.0,6.72,1308211000001109
2025-11-01,Clarithromycin 125mg/5ml oral suspension,70.0,10.19,967911000001105
2025-11-01,Clarithromycin 250mg/5ml oral suspension,70.0,17.8,1322811000001100
2025-11-01,Clonidine 150micrograms/1ml solution for injection ampoules,5.0,4.18,999811000001106
2025-11-01,Clotrimazole 500mg pessaries,1.0,5.34,976011000001101
2025-11-01,Co-careldopa 12.5mg/50mg tablets,90.0,5.97,977011000001103
2025-11-01,Co-careldopa 25mg/100mg tablets,100.0,8.26,1114811000001105
2025-11-01,Co-codamol 30mg/500mg tablets,30.0,1.35,974011000001106
2025-11-01,Co-codamol 30mg/500mg tablets,100.0,4.49,1285911000001101
2025-11-01,Co-codamol 8mg/500mg capsules,100.0,23.6,12872811000001103
2025-11-01,Co-codamol 8mg/500mg capsules,32.0,7.55,10687711000001100
2025-11-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,3.8,946211000001105
2025-11-01,Dexamethasone 500microgram tablets,28.0,1.87,15245811000001100
2025-11-01,Diclofenac sodium 50mg gastro-resistant tablets,28.0,1.12,1235911000001106
2025-11-01,Dutasteride 500microgram capsules,30.0,2.42,4361711000001101
2025-11-01,Esomeprazole 20mg gastro-resistant capsules,28.0,2.4,17603511000001107
2025-11-01,Esomeprazole 40mg gastro-resistant capsules,28.0,3.17,17603211000001109
2025-11-01,Estradiol 10microgram pessaries,24.0,10.8,18093711000001102
2025-11-01,Estriol 0.01% vaginal cream with applicator,1.0,47.05,3194311000001106
2025-11-01,Febuxostat 80mg tablets,28.0,4.09,17030211000001103
2025-11-01,Fenofibrate micronised 267mg capsules,28.0,8.31,2957711000001104
2025-11-01,Fenofibrate micronised 67mg capsules,90.0,8.69,2956611000001106
2025-11-01,Fexofenadine 180mg tablets,30.0,3.89,1251611000001102
2025-11-01,Fluticasone 400microgram/unit dose nasal drops,30.0,26.9,41810911000001102
2025-11-01,Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials,1.0,2.61,4182211000001106
2025-11-01,Hydrocortisone sodium succinate 100mg powder for solution for injection vials,10.0,17.18,13870711000001103
2025-11-01,Hydroxocobalamin 1mg/1ml solution for injection ampoules,5.0,10.59,2858311000001109
2025-11-01,Ibandronic acid 150mg tablets,1.0,18.4,9544811000001102
2025-11-01,Ibandronic acid 50mg tablets,28.0,23.96,7540011000001105
2025-11-01,Ibuprofen 600mg tablets,84.0,5.18,1069911000001105
2025-11-01,Indapamide 2.5mg tablets,28.0,4.27,1171411000001101
2025-11-01,Irbesartan 150mg tablets,28.0,1.63,1126711000001102
2025-11-01,Itraconazole 100mg capsules,15.0,6.38,1160611000001100
2025-11-01,Ivabradine 2.5mg tablets,56.0,45.43,35305511000001100
2025-11-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,6.3,970711000001102
2025-11-01,Lansoprazole 30mg orodispersible tablets,28.0,3.63,4041611000001101
2025-11-01,Latanoprost 50micrograms/ml eye drops,2.5,1.83,1075711000001101
2025-11-01,Lofepramine 70mg tablets,56.0,24.35,1279011000001106
2025-11-01,Mefenamic acid 500mg tablets,28.0,28.01,1241011000001106
2025-11-01,Mercaptopurine 50mg tablets,25.0,7.57,3832511000001108
2025-11-01,Methenamine hippurate 1g tablets,60.0,17.8,3691711000001108
2025-11-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,4.89,3382911000001109
2025-11-01,Mometasone 0.1% cream,100.0,12.16,1121511000001103
2025-11-01,Mometasone 0.1% cream,30.0,3.85,1242911000001104
2025-11-01,Naftidrofuryl 100mg capsules,84.0,9.97,1247411000001105
2025-11-01,Nefopam 30mg tablets,90.0,13.26,941211000001102
2025-11-01,Nizatidine 150mg capsules,30.0,45.18,945711000001106
2025-11-01,Olanzapine 10mg orodispersible tablets sugar free,28.0,4.18,19606911000001103
2025-11-01,Olanzapine 10mg tablets,28.0,2.65,1321711000001101
2025-11-01,Olanzapine 15mg tablets,28.0,2.48,1182311000001106
2025-11-01,Olanzapine 2.5mg tablets,28.0,1.84,1216111000001107
2025-11-01,Olanzapine 20mg orodispersible tablets sugar free,28.0,6.96,19607511000001107
2025-11-01,Olanzapine 20mg tablets,28.0,3.19,10878411000001108
2025-11-01,Olanzapine 5mg tablets,28.0,1.58,1236411000001107
2025-11-01,Olanzapine 7.5mg tablets,28.0,2.33,5433211000001104
2025-11-01,Oxybutynin 2.5mg tablets,56.0,2.42,1052811000001100
2025-11-01,Oxybutynin 5mg tablets,56.0,3.9,990211000001103
2025-11-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,7.56,2898011000001100
2025-11-01,Oxytetracycline 250mg tablets,28.0,25.27,3344811000001103
2025-11-01,Paracetamol 500mg effervescent tablets,100.0,5.8,34862611000001104
2025-11-01,Phenelzine 15mg tablets,100.0,236.4,1040811000001104
2025-11-01,Phenoxymethylpenicillin 250mg tablets,28.0,1.19,1140511000001108
2025-11-01,Pramipexole 88microgram tablets,30.0,3.14,3663311000001108
2025-11-01,Procyclidine 5mg tablets,28.0,1.26,983011000001102
2025-11-01,Progesterone micronised 100mg capsules,30.0,3.49,11758811000001100
2025-11-01,Promethazine hydrochloride 25mg tablets,56.0,2.3,1152811000001105
2025-11-01,Propranolol 40mg tablets,28.0,2.28,1122611000001105
2025-11-01,Propranolol 80mg modified-release capsules,28.0,11.89,1002511000001106
2025-11-01,Propranolol 80mg tablets,56.0,1.93,1243711000001109
2025-11-01,Prucalopride 2mg tablets,28.0,8.46,16598111000001100
2025-11-01,Pyridostigmine bromide 60mg tablets,200.0,15.79,1196311000001106
2025-11-01,Repaglinide 1mg tablets,90.0,31.73,945811000001103
2025-11-01,Risperidone 500microgram tablets,20.0,3.27,1310211000001108
2025-11-01,Sitagliptin 100mg tablets,28.0,2.71,11473611000001104
2025-11-01,Sitagliptin 100mg/5ml oral solution sugar free,150.0,21.85,41204011000001104
2025-11-01,Sitagliptin 50mg tablets,28.0,1.88,20114711000001108
2025-11-01,Sodium bicarbonate 500mg capsules,56.0,6.28,1289911000001104
2025-11-01,Sulfasalazine 500mg tablets,112.0,5.95,1146811000001108
2025-11-01,Sulpiride 200mg tablets,30.0,6.29,1305711000001109
2025-11-01,Sulpiride 400mg tablets,30.0,15.59,976711000001104
2025-11-01,Terbinafine 250mg tablets,14.0,1.53,1313611000001101
2025-11-01,Timolol 0.5% eye drops,5.0,1.75,1020211000001103
2025-11-01,Tolterodine 1mg tablets,56.0,1.55,1010611000001106
2025-11-01,Tolterodine 2mg tablets,56.0,2.49,1287811000001101
2025-11-01,Tolterodine 4mg modified-release capsules,28.0,25.78,1305011000001107
2025-11-01,Trihexyphenidyl 2mg tablets,84.0,111.8,1323711000001100
2025-11-01,Trihexyphenidyl 5mg tablets,84.0,124.0,1050111000001108
2025-11-01,Trimethoprim 100mg tablets,28.0,4.3,986811000001104
2025-11-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,16.13,1315511000001101
2025-11-01,Valaciclovir 500mg tablets,10.0,15.59,1296511000001102
2025-11-01,Zolmitriptan 2.5mg orodispersible tablets sugar free,6.0,7.06,3640311000001105
2025-10-01,Alfuzosin 2.5mg tablets,60.0,6.85,3187411000001105
2025-10-01,Amiodarone 100mg tablets,28.0,2.74,1289211000001108
2025-10-01,Amiodarone 200mg tablets,28.0,6.05,1137911000001104
2025-10-01,Aqueous cream,500.0,5.83,1013711000001106
2025-10-01,Atomoxetine 4mg/ml oral solution sugar free,300.0,89.37,30168411000001109
2025-10-01,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,30.0,9.9,23296111000001103
2025-10-01,Bumetanide 1mg tablets,28.0,2.95,979611000001100
2025-10-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,3.85,1187711000001107
2025-10-01,Cefalexin 500mg tablets,21.0,2.4,1052711000001108
2025-10-01,Cimetidine 400mg tablets,60.0,5.58,1087011000001100
2025-10-01,Ciprofloxacin 500mg tablets,10.0,5.9,1308211000001109
2025-10-01,Clarithromycin 125mg/5ml oral suspension,70.0,10.88,967911000001105
2025-10-01,Clarithromycin 250mg/5ml oral suspension,70.0,19.67,1322811000001100
2025-10-01,Clonidine 150micrograms/1ml solution for injection ampoules,5.0,4.18,999811000001106
2025-10-01,Clotrimazole 500mg pessaries,1.0,5.25,976011000001101
2025-10-01,Co-careldopa 12.5mg/50mg tablets,90.0,5.97,977011000001103
2025-10-01,Co-careldopa 25mg/100mg tablets,100.0,8.38,1114811000001105
2025-10-01,Co-codamol 30mg/500mg tablets,30.0,1.34,974011000001106
2025-10-01,Co-codamol 30mg/500mg tablets,100.0,4.45,1285911000001101
2025-10-01,Co-codamol 8mg/500mg capsules,100.0,23.83,12872811000001103
2025-10-01,Co-codamol 8mg/500mg capsules,32.0,7.62,10687711000001100
2025-10-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,3.8,946211000001105
2025-10-01,Duloxetine 20mg gastro-resistant capsules,28.0,2.63,9648211000001101
2025-10-01,Duloxetine 30mg gastro-resistant capsules,28.0,1.49,9038111000001104
2025-10-01,Dutasteride 500microgram capsules,30.0,2.59,4361711000001101
2025-10-01,Esomeprazole 20mg gastro-resistant capsules,28.0,3.38,17603511000001107
2025-10-01,Esomeprazole 40mg gastro-resistant capsules,28.0,4.4,17603211000001109
2025-10-01,Estradiol 10microgram pessaries,24.0,11.49,18093711000001102
2025-10-01,Febuxostat 80mg tablets,28.0,4.4,17030211000001103
2025-10-01,Fenofibrate micronised 267mg capsules,28.0,9.98,2957711000001104
2025-10-01,Fenofibrate micronised 67mg capsules,90.0,8.45,2956611000001106
2025-10-01,Ferrous gluconate 300mg tablets,28.0,5.49,8096511000001100
2025-10-01,Fexofenadine 180mg tablets,30.0,4.48,1251611000001102
2025-10-01,Haloperidol 5mg tablets,28.0,4.68,1073911000001100
2025-10-01,Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials,1.0,2.61,4182211000001106
2025-10-01,Hydrocortisone sodium succinate 100mg powder for solution for injection vials,10.0,17.81,13870711000001103
2025-10-01,Hydroxocobalamin 1mg/1ml solution for injection ampoules,5.0,10.56,2858311000001109
2025-10-01,Ibandronic acid 150mg tablets,1.0,9.64,9544811000001102
2025-10-01,Ibandronic acid 50mg tablets,28.0,19.38,7540011000001105
2025-10-01,Ibuprofen 600mg tablets,84.0,6.34,1069911000001105
2025-10-01,Indapamide 2.5mg tablets,28.0,5.49,1171411000001101
2025-10-01,Irbesartan 150mg tablets,28.0,1.29,1126711000001102
2025-10-01,Itraconazole 100mg capsules,15.0,6.8,1160611000001100
2025-10-01,Ivabradine 2.5mg tablets,56.0,37.34,35305511000001100
2025-10-01,Ivabradine 7.5mg tablets,56.0,2.85,9830111000001100
2025-10-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,6.34,970711000001102
2025-10-01,Latanoprost 50micrograms/ml eye drops,2.5,1.81,1075711000001101
2025-10-01,Lofepramine 70mg tablets ,56.0,24.55,1279011000001106
2025-10-01,Mefenamic acid 500mg tablets,28.0,25.75,1241011000001106
2025-10-01,Mercaptopurine 50mg tablets,25.0,7.71,3832511000001108
2025-10-01,Methenamine hippurate 1g tablets,60.0,16.29,3691711000001108
2025-10-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,4.85,3382911000001109
2025-10-01,Mometasone 0.1% cream,100.0,13.75,1121511000001103
2025-10-01,Mometasone 0.1% cream,30.0,4.49,1242911000001104
2025-10-01,Montelukast 5mg chewable tablets sugar free,28.0,1.01,1316811000001106
2025-10-01,Naftidrofuryl 100mg capsules,84.0,9.97,1247411000001105
2025-10-01,Nefopam 30mg tablets,90.0,19.14,941211000001102
2025-10-01,Nizatidine 150mg capsules,30.0,20.14,945711000001106
2025-10-01,Olanzapine 10mg orodispersible tablets sugar free,28.0,4.98,19606911000001103
2025-10-01,Olanzapine 10mg tablets,28.0,3.63,1321711000001101
2025-10-01,Olanzapine 15mg orodispersible tablets sugar free,28.0,15.99,19607211000001109
2025-10-01,Olanzapine 15mg tablets,28.0,3.91,1182311000001106
2025-10-01,Olanzapine 2.5mg tablets,28.0,2.58,1216111000001107
2025-10-01,Olanzapine 20mg orodispersible tablets sugar free,28.0,5.99,19607511000001107
2025-10-01,Olanzapine 20mg tablets,28.0,4.05,10878411000001108
2025-10-01,Olanzapine 5mg tablets,28.0,2.54,1236411000001107
2025-10-01,Olanzapine 7.5mg tablets,28.0,2.0,5433211000001104
2025-10-01,Oxybutynin 2.5mg tablets,56.0,1.97,1052811000001100
2025-10-01,Oxybutynin 5mg tablets,56.0,3.67,990211000001103
2025-10-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,7.56,2898011000001100
2025-10-01,Oxytetracycline 250mg tablets,28.0,25.44,3344811000001103
2025-10-01,Paracetamol 500mg effervescent tablets,100.0,5.69,34862611000001104
2025-10-01,Permethrin 5% cream,30.0,5.99,3387211000001102
2025-10-01,Phenoxymethylpenicillin 250mg tablets,28.0,1.04,1140511000001108
2025-10-01,Pioglitazone 30mg tablets,28.0,3.08,1126211000001109
2025-10-01,Pioglitazone 45mg tablets,28.0,20.34,5199211000001106
2025-10-01,Pramipexole 88microgram tablets,30.0,3.52,3663311000001108
2025-10-01,Pregabalin 300mg capsules,56.0,2.24,7891911000001107
2025-10-01,Pregabalin 50mg capsules,84.0,2.55,7890111000001103
2025-10-01,Progesterone micronised 100mg capsules,30.0,3.84,11758811000001100
2025-10-01,Promethazine hydrochloride 25mg tablets,56.0,2.26,1152811000001105
2025-10-01,Propranolol 40mg tablets,28.0,0.76,1122611000001105
2025-10-01,Propranolol 80mg modified-release capsules,28.0,8.49,1002511000001106
2025-10-01,Propranolol 80mg tablets,56.0,1.38,1243711000001109
2025-10-01,Pyridostigmine bromide 60mg tablets,200.0,15.81,1196311000001106
2025-10-01,Pyridoxine 10mg tablets,28.0,17.85,21679711000001108
2025-10-01,Risperidone 500microgram tablets,20.0,3.43,1310211000001108
2025-10-01,Ropinirole 1mg tablets,84.0,17.49,1290011000001107
2025-10-01,Sitagliptin 100mg tablets,28.0,2.84,11473611000001104
2025-10-01,Sitagliptin 100mg/5ml oral solution sugar free,150.0,20.69,41204011000001104
2025-10-01,Sitagliptin 25mg tablets,28.0,1.77,20115011000001105
2025-10-01,Sitagliptin 50mg tablets,28.0,1.98,20114711000001108
2025-10-01,Sodium bicarbonate 500mg capsules,56.0,5.78,1289911000001104
2025-10-01,Sulfasalazine 500mg tablets,112.0,6.02,1146811000001108
2025-10-01,Sulpiride 200mg tablets,30.0,6.37,1305711000001109
2025-10-01,Temazepam 10mg tablets,28.0,24.45,1259211000001103
2025-10-01,Terbinafine 250mg tablets,14.0,1.7,1313611000001101
2025-10-01,Timolol 0.5% eye drops,5.0,1.52,1020211000001103
2025-10-01,Tolterodine 1mg tablets,56.0,1.63,1010611000001106
2025-10-01,Tolterodine 2mg tablets,56.0,2.18,1287811000001101
2025-10-01,Tolterodine 4mg modified-release capsules,28.0,25.78,1305011000001107
2025-10-01,Trihexyphenidyl 2mg tablets,84.0,105.41,1323711000001100
2025-10-01,Trihexyphenidyl 5mg tablets,84.0,115.0,1050111000001108
2025-10-01,Trimethoprim 100mg tablets,28.0,4.1,986811000001104
2025-10-01,Trimethoprim 50mg/5ml oral suspension sugar free,100.0,16.45,1315511000001101
